общая (м²),жилая (м²),кухня (м²),этаж,потолки (м),год постройки (год),Расстояние до метро (мин),Стоимость (рубли),Тип квартиры,отделка,Санузел,Лоджия,Вид из окон во двор,Интернет,Мебель,Мебель на кухне,Стиральная машина,Холодильник,Посудомойка,Можно с детьми,застройщик,Индивидуальный проект,тип здания,число подъездов,Лифт,Мусоропровод,Открытая парковка,число квартир,Центральное отопление,Без животных,Без детей,Охрана/консьерж,Вид из окон на улицу,Телевизор,Закрытая территория,Балкон,Можно с животными,Несколько санузлов,реконструкция,Кондиционер,Закрытая парковка,Автономное отопление,Подземная парковка,Встроенная техника,Вид из окон во двор и на улицу,На полу паркет,Телефон,Сигнализация,На полу ламинат,Две лоджии,Два балкона,URL,Станция метро
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URL,0
50,0,0,0.8,3,1822,8,55000,0.5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6330279923561626493/;,Достоевская
45,0,0,1.0,"3,2",1830,2,60000,2.0,1,1,0,0,1,0,0,1,1,0,1,0.0,1,3,4,0,0,1,38,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4227659225487106048/;,Достоевская
21,15,0,0.4,4,1860,10,32000,0.5,3,2,0,1,1,1,1,1,1,0,1,0.0,1,3,9,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6861766979976977153/;,Чернышевская
67,45,7,0.7777777777777778,"2,5",1973,3,65000,3.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1141456631225654016/;,Приморская
73,0,11,0.6,0,1916,8,62000,2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,8,1,0,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6330279923617955665/;,Достоевская
28,0,0,0.5,0,2013,7,45900,0.5,3,2,0,1,1,1,1,1,1,0,1,16.0,1,5,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7325087503180345088/;,Проспект Просвещения
27,0,0,0.75,3,2022,4,48000,0.5,2,2,1,1,1,1,1,1,1,0,0,8.0,1,4,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5829695172497186560/;,Фрунзенская
70,37,12,0.7058823529411765,"2,8",2005,7,65000,2.0,2,1,0,0,1,1,1,1,1,0,0,0.0,1,4,3,1,1,1,255,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5203055392665167876/;,Елизаровская
55,0,0,0.4,3,1823,2,59000,2.0,2,1,0,1,1,1,1,1,1,0,1,0.0,1,3,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3093751374829447681/;,Площадь Восстания
22,0,0,0.05263157894736842,0,2023,7,36000,0.5,2,2,0,1,1,1,1,0,1,0,0,17.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7390688605839819776/;,Московские ворота
36,26,6,0.56,"2,75",2009,5,42000,1.0,2,1,1,0,1,1,1,1,1,0,1,0.0,1,3,4,1,1,1,690,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8350610333792788737/;,Пионерская
55,0,8,0.4,3,1958,6,60000,2.0,1,1,0,0,1,1,1,1,1,0,0,0.0,1,3,5,0,0,1,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/2640018631074585600/;,Парк Победы
73,40,11,0.6,0,1917,8,62000,2.0,1,1,0,0,1,1,1,1,1,0,0,0.0,1,3,8,1,0,1,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5203055392665169638/;,Достоевская
"33,2",0,0,0.2,"2,9",1862,6,43000,0.5,2,2,0,1,1,1,1,1,1,1,0,0.0,1,3,3,0,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3227794764016762112/;,Пушкинская
24,0,0,0.4,3,1838,4,46000,0.5,3,2,0,0,1,1,1,1,1,1,1,0.0,1,3,4,0,0,1,36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6979272010874879745/;,Спасская
11,9,0,0.4,0,1912,7,28700,0.5,0,2,0,0,1,1,1,1,1,0,0,0.0,1,3,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/1247379695212934144/;,Технологический институт
14,0,0,0.2,0,0,5,35000,0.5,1,2,0,1,1,1,0,0,1,0,1,0.0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3377648334257120256/;,Лиговский Проспект
26,0,0,0.8620689655172413,"2,7",2022,5,40000,0.5,0,0,0,0,0,0,0,0,0,0,0,12.0,1,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3719388600695446017/;,Купчино
45,30,7,0.2,"3,2",1910,8,70000,2.0,3,1,0,1,1,1,1,1,1,0,1,0.0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6458581900359463681/;,Обводный канал
68,0,0,0.8,3,1899,9,47500,2.0,1,1,0,0,0,1,0,1,1,1,1,0.0,1,3,7,0,0,1,60,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1349329656836455705/;,Фрунзенская
"46,1",20,13,0.375,3,2003,4,65000,1.0,3,2,0,1,1,1,1,1,1,0,0,8.0,1,4,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/2257758592999015936/;,Фрунзенская
52,37,10,1.0,3,1955,9,85000,2.0,2,2,1,0,0,0,0,0,0,0,1,0.0,1,3,12,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672998609283/;,Парк Победы
50,38,0,0.6666666666666666,0,0,10,65000,2.0,1,0,0,1,1,1,1,1,1,0,1,0.0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6901619224235430145/;,Василеостровская
23,19,0,0.5555555555555556,"2,5",2023,4,42000,0.5,0,0,0,0,1,1,1,1,1,0,1,26.0,1,5,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6225526135977337464/;,Бухарестская
28,0,0,0.3333333333333333,"2,6",2023,10,30000,0.5,2,2,0,0,1,1,1,1,1,0,1,2.0,1,5,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5048474251676450049/;,Парнас
77,40,17,0.7894736842105263,3,2014,9,100000,3.0,3,1,1,0,1,1,1,1,1,1,1,8.0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/3815498169895066881/;,Фрунзенская
30,16,"8,5",0.3333333333333333,0,1965,5,30000,1.0,0,2,0,1,1,1,1,1,1,0,1,0.0,1,3,0,1,1,1,287,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6550407193736840449/;,Звёздная
50,20,20,0.8571428571428571,3,2016,9,75000,2.0,2,2,0,1,1,1,0,1,1,0,0,11.0,1,4,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7667178062014210578/;,Фрунзенская
50,0,0,0.2222222222222222,3,2008,10,76000,1.0,3,1,0,1,1,1,0,1,1,1,1,0.0,1,3,2,1,0,1,78,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6117979128483447005/;,Елизаровская
42,18,12,0.75,"2,9",2004,7,40000,1.0,1,0,0,1,1,1,1,1,1,0,1,0.0,1,3,4,1,1,1,149,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4471907011169542716/;,Ленинский проспект
19,13,0,0.5555555555555556,"2,5",2023,4,35000,0.5,0,0,0,0,1,1,1,0,1,0,1,26.0,1,5,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5227616976259112183/;,Бухарестская
37,18,8,0.6666666666666666,"2,6",1987,10,26000,1.0,1,1,0,1,1,1,1,1,1,0,0,0.0,0,2,8,1,1,1,287,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4281062136134092545/;,Проспект Большевиков
17,16,0,0.2857142857142857,"2,7",1910,9,32000,0.5,1,2,0,0,1,1,0,0,0,0,1,0.0,1,3,21,1,0,1,41,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6974119801580875264/;,Владимирская
68,0,0,1.0,0,1870,5,93000,2.0,3,2,0,1,1,1,0,1,1,1,1,0.0,0,3,2,0,0,1,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4912680774111157571/;,Маяковская
89,50,12,1.0,"2,9",1832,9,70000,2.0,2,1,0,1,1,1,0,1,1,0,1,0.0,1,3,0,0,0,1,27,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7602792396610952606/;,Звенигородская
40,20,10,0.2692307692307692,3,2005,6,45000,1.0,1,2,1,0,1,1,1,1,1,0,1,0.0,1,4,9,1,1,1,1174,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8083172366318800128/;,Комендантский проспект
180,100,14,0.6,4,1920,3,110000,4.0,2,0,0,0,1,1,1,1,1,1,1,0.0,1,3,2,1,0,1,21,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/8406850119630735104/;,Площадь Александра Невского
"25,5",15,0,1.0,3,2021,8,33000,0.5,2,2,1,1,1,1,1,1,1,0,1,11.0,1,4,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4975831256626580224/;,Старая Деревня
21,17,0,0.7142857142857143,3,2023,5,45000,0.5,3,2,0,0,1,1,1,1,1,0,1,0.0,1,3,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3888840773967939840/;,Пушкинская
50,40,0,0.8,3,1900,8,55000,0.5,2,1,0,0,0,0,0,0,0,0,0,0.0,1,3,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7815168219323897857/;,Достоевская
60,37,13,0.5,0,1937,5,65000,2.0,2,2,0,0,0,0,0,0,0,0,1,0.0,0,3,2,1,0,1,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672993990757/;,Площадь Восстания
25,0,0,0.9655172413793104,"2,7",2022,5,33990,0.5,2,2,0,0,1,1,1,1,1,0,0,12.0,1,5,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8721581690858723841/;,Купчино
28,16,0,0.8888888888888888,"2,8",2020,10,40000,0.5,2,2,1,0,1,1,1,1,1,1,0,17.0,1,4,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/4402024721631620865/;,Фрунзенская
31,19,6,0.2,0,1959,5,36000,1.0,1,1,0,0,1,1,1,1,1,0,0,0.0,0,3,3,0,0,1,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7662053335188772353/;,Московская
20,0,0,0.5,0,1917,6,37000,0.5,2,2,0,0,1,1,1,1,1,0,1,0.0,1,3,5,0,0,1,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7002935170052912128/;,Обводный канал
40,16,11,0.875,"2,7",2015,8,40000,1.0,2,2,1,1,1,1,1,1,1,0,0,5.0,1,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1881762342606656513/;,Девяткино
25,10,8,0.4,4,1900,5,40000,1.0,1,1,0,1,1,1,1,1,1,0,0,0.0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1198245566448247041/;,Обводный канал
70,40,9,0.6666666666666666,"2,55",1990,8,50000,3.0,2,1,0,0,1,1,1,1,1,0,1,0.0,0,2,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/3866335910996802561/;,Беговая
40,25,6,0.25,"3,5",1865,4,38000,1.0,3,2,0,1,1,1,1,1,1,0,1,0.0,1,3,10,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1197720498035925505/;,Сенная Площадь
55,43,10,0.6666666666666666,"3,4",1803,4,200000,2.0,0,0,0,0,1,1,1,1,1,1,0,0.0,1,3,3,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7756009979459455674/;,Невский проспект
65,49,12,1.0,0,2005,9,43000,2.0,1,1,0,0,1,1,1,1,1,1,0,0.0,1,2,5,1,1,0,371,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/602095351521745153/;,Улица Дыбенко
52,0,0,0.4,"2,7",2006,6,50500,1.0,1,2,0,1,0,1,0,1,1,0,0,0.0,1,4,9,1,0,1,1174,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3380543746631084605/;,Комендантский проспект
38,25,0,0.2,"3,55",1898,8,35000,0.5,1,1,0,1,1,1,1,1,1,0,0,0.0,1,3,5,1,1,1,64,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/2482357526337740033/;,Площадь Восстания
26,0,0,0.5384615384615384,"2,7",2023,5,30000,0.5,1,2,0,1,0,0,0,0,0,0,0,12.0,1,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3203576984158806528/;,Купчино
145,106,30,0.7777777777777778,2,1973,5,70000,4.0,2,0,0,1,1,1,1,1,1,1,0,0.0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,https://realty.ya.ru/offer/2800970301451415040/;,Проспект Ветеранов
255,0,47,0.8571428571428571,3,1900,6,320000,7.0,2,0,0,0,1,1,1,1,1,1,1,0.0,1,3,0,1,0,1,48,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/6472682737122086144/;,Горьковская
40,0,0,0.5714285714285714,"2,8",1911,6,42000,1.0,2,2,0,1,1,1,1,1,1,1,1,0.0,1,3,4,1,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/957921604865262592/;,Чкаловская
25,15,0,0.2,"2,8",1908,7,35000,0.5,3,2,0,1,1,1,1,1,1,0,0,0.0,1,3,2,0,0,1,28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8417637749247378944/;,Выборгская
25,19,0,0.3793103448275862,"2,7",2022,5,38000,0.5,3,2,0,0,1,1,1,1,1,0,0,12.0,1,5,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7968334368696070912/;,Купчино
"50,2",24,10,0.2727272727272727,"2,7",2023,6,80000,2.0,2,2,0,1,1,1,0,1,1,1,1,5.0,1,4,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7667178063985985724/;,Лиговский Проспект
49,14,6,0.8,0,0,8,110000,1.0,2,2,0,0,1,1,0,1,1,1,0,16.0,1,5,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7667178061350196316/;,Лиговский Проспект
26,0,0,0.12,"2,75",2016,8,26000,0.5,2,2,1,1,1,1,1,1,1,0,0,5.0,1,0,4,1,1,1,1128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1354431261194152961/;,Девяткино
60,0,9,0.2,"3,25",1940,7,65000,2.0,2,1,1,0,0,1,1,1,1,1,0,0.0,1,3,5,1,0,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6817146271032446976/;,Новочеркасская
71,0,0,0.2,0,1912,10,76000,1.0,3,0,0,1,1,1,0,1,1,1,1,0.0,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6321525364875212089/;,Петроградская
176,78,18,0.9411764705882353,"2,8",2007,2,500000,3.0,3,0,0,1,1,1,0,1,1,1,1,0.0,1,3,6,1,1,1,475,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,https://realty.ya.ru/offer/8299957563345808544/;,Беговая
39,0,0,0.44,"2,7",2011,10,51500,1.0,2,2,0,0,1,1,0,1,1,0,1,5.0,1,0,5,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8868119833700825300/;,Парнас
15,0,0,0.6,3,1871,7,36000,0.5,1,2,0,1,1,1,1,0,1,0,1,0.0,1,3,5,1,0,1,38,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8920954670392206336/;,Маяковская
41,18,10,0.42857142857142855,3,1906,2,65000,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6330279923617718325/;,Чкаловская
21,0,0,0.75,3,1888,4,33000,0.5,3,2,0,1,1,1,1,1,1,0,0,0.0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/501931305182759937/;,Лиговский Проспект
42,18,10,0.7407407407407407,"2,75",2010,7,30000,1.0,2,2,0,1,1,1,1,1,1,0,0,0.0,1,3,4,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5499800353294671361/;,Рыбацкое
105,65,11,1.0,"3,2",1881,5,125000,3.0,3,1,0,0,0,1,1,1,1,1,1,0.0,1,3,0,0,0,1,54,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672993986973/;,Технологический институт
31,17,6,0.8,0,1963,9,24000,1.0,1,1,0,0,1,1,1,1,1,0,0,0.0,1,2,0,0,0,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3520637093750492673/;,Пролетарская
37,19,9,0.8666666666666667,3,2016,6,35000,1.0,2,2,1,1,1,1,1,1,1,0,0,1.0,1,3,0,1,0,1,266,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7881261743542111232/;,Проспект Ветеранов
63,38,13,0.12,"2,75",2007,4,40000,2.0,1,1,0,0,1,1,1,1,1,0,0,0.0,1,5,7,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5203055392665168769/;,Академическая
19,14,0,0.4,0,2020,8,43800,0.5,3,2,0,1,1,1,1,1,1,0,1,16.0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5775603614751029248/;,Лиговский Проспект
35,0,0,1.0,3,2019,9,64000,0.5,3,2,1,1,1,1,1,1,1,0,1,11.0,1,4,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5079379044753946625/;,Площадь Восстания
20,0,0,0.6,0,1901,9,34990,0.5,3,2,0,0,1,1,1,1,1,0,1,0.0,1,3,7,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7632794162149591297/;,Горьковская
43,25,11,0.4,0,1858,6,50000,1.0,2,2,1,0,0,0,0,0,0,0,1,0.0,1,4,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672995773284/;,Площадь Восстания
52,34,8,0.9,"2,5",1976,6,43000,2.0,2,2,1,1,1,1,1,1,1,0,1,0.0,1,3,23,1,1,1,889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4521416328248849921/;,Международная
87,50,10,0.8,"3,2",1910,7,150000,3.0,3,1,0,0,0,0,0,0,0,0,1,0.0,1,5,0,1,0,1,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672997649284/;,Балтийская
28,25,0,1.0,"4,5",1792,8,50000,0.5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,9,0,0,1,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5993022309010136065/;,Гостиный двор
63,0,0,0.5833333333333334,3,2016,4,89500,2.0,3,2,0,1,1,1,0,1,1,1,1,3.0,1,5,15,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/681466480476449605/;,Электросила
"35,9","21,4","6,7",0.9166666666666666,"2,5",1968,5,45000,1.0,2,2,0,0,1,1,1,1,1,0,1,0.0,1,3,2,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3052600245875802625/;,Проспект Ветеранов
23,18,0,0.375,0,2014,7,35000,0.5,2,2,0,1,1,1,0,1,1,0,0,16.0,1,5,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8328256732865386241/;,Проспект Просвещения
37,18,"8,2",0.5,"2,6",1992,10,35000,1.0,1,1,1,1,1,1,1,1,1,0,1,0.0,0,2,11,1,1,1,436,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3075825406059761152/;,Беговая
69,44,13,0.6,"3,5",1980,8,85000,2.0,2,2,0,0,0,0,1,1,1,0,0,0.0,1,3,9,0,0,1,84,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672995597540/;,Достоевская
62,0,0,0.8888888888888888,"2,5",1974,5,71500,3.0,1,1,0,1,1,1,0,1,1,0,1,0.0,0,2,9,1,1,1,328,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1483048885084914728/;,Пионерская
22,17,5,0.16666666666666666,"3,8",1902,1,45000,1.0,3,2,0,0,0,1,1,1,0,0,1,0.0,1,3,5,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672993959936/;,Маяковская
24,12,0,0.4444444444444444,0,0,4,47000,0.5,3,2,0,1,1,1,1,1,1,1,0,26.0,0,4,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672995802022/;,Бухарестская
39,0,0,0.4,3,1917,6,58000,2.0,2,2,0,1,1,1,0,1,1,0,1,0.0,1,3,7,0,0,1,23,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1976388223663696911/;,Спасская
35,32,0,0.4166666666666667,"2,8",2022,10,45000,0.5,3,2,0,0,1,1,1,1,1,0,1,4.0,1,4,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3774556960450640385/;,Автово
55,25,20,0.3333333333333333,"2,8",2018,6,85000,2.0,3,2,0,1,1,1,1,1,1,1,1,8.0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/2273666181469872641/;,Московская
34,21,0,1.0,0,1873,5,80000,0.5,3,2,0,0,1,1,0,1,1,1,0,0.0,0,3,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7667178062954384680/;,Лиговский Проспект
